1960,Femenino,ADA,7
1960,Femenino,EMILIA,7
1960,Femenino,BETTINA,7
1960,Femenino,ANABELA,7
1960,Femenino,AMANDA,7
1960,Femenino,YENNY,7
1960,Femenino,JUANITA,7
1960,Femenino,NILSA,7
1960,Femenino,LYDIA,7
1960,Femenino,GIANELLA,7
1960,Femenino,MIRYAM,6
1960,Femenino,MARION,6
1960,Femenino,MARIA DE LA,6
1960,Femenino,BERTA,6
1960,Femenino,AURORA,6
1960,Femenino,LINA,6
1960,Femenino,REGINA,6
1960,Femenino,ANALIA,6
1960,Femenino,ANITA,6
1960,Femenino,LILIA,6
1960,Femenino,SORAYA,6
1960,Femenino,PAULA,6
1960,Femenino,MILKA,6
1960,Femenino,MERY,6
1960,Femenino,LEDA,5
1960,Femenino,ANTONIA,5
1960,Femenino,CARLOS,5
1960,Femenino,ROSARIO DE,5
1960,Femenino,DANIELA,5
1960,Femenino,MARGARET,5
1960,Femenino,NERY,5
1960,Femenino,DOLORES,5
1960,Femenino,IVANNA,5
1960,Femenino,ILIANA,5
1960,Femenino,LYLIAN,5
1960,Femenino,VIVIANA,5
1960,Femenino,DALIA,5
1960,Femenino,SANTA,5
1960,Femenino,FLOR DE,5
1960,Femenino,CARINA,5
1960,Femenino,ROXANA,5
1960,Femenino,JOSELINE,5
1960,Femenino,ESPERANZA,5
1960,Femenino,SHEILA,5
1960,Femenino,VIVIANNE,5
1960,Femenino,FLORENCIA,5
1960,Femenino,MARCELA,5
1960,Femenino,MIRNA,5
1960,Femenino,ARIANNA,4
1960,Femenino,GRACIELA DEL,4
1960,Femenino,MIREYA,4
1960,Femenino,ROSALIA,4
1960,Femenino,MARISABEL,4
1960,Femenino,LILIAM,4
1960,Femenino,NUBIA,4
1960,Femenino,ROSARIO DEL,4
1960,Femenino,GISELE,4
1960,Femenino,ZULEMA,4
1960,Femenino,GISELA,4
1960,Femenino,HERMINIA,4
1960,Femenino,MARIE,4
1960,Femenino,CARMENCITA,4
1960,Femenino,MIRYAN,4
1960,Femenino,CARMEN DE,4
1960,Femenino,AZUCENA,4
1960,Femenino,MARGA,4
1960,Femenino,LAURITA,4
1960,Femenino,DEBORAH,4
1960,Femenino,NYBIA,4
1960,Femenino,MAGALI,4
1960,Femenino,INGRID,4
1960,Femenino,ANAHID,4
1960,Femenino,ILDA,4
1960,Femenino,NAHIR,4
1960,Femenino,ANGELINA,4
1960,Femenino,ISMAEL,4
1960,Femenino,CARLA,4
1960,Femenino,BRIGITTE,4
1960,Femenino,VICTORIA,4
1960,Femenino,CAROL,4
1960,Femenino,BELKIS,4
1960,Femenino,LIGIA,4
1960,Femenino,ANAHIR,4
1960,Femenino,OFELIA,4
1960,Femenino,ESTER,4
1960,Femenino,LIDA,4
1960,Femenino,CARYL,4
1960,Femenino,MYRNA,3
1960,Femenino,ANTONIETA,3
1960,Femenino,REBECA,3
1960,Femenino,JOSEFA,3
1960,Femenino,MANON,3
1960,Femenino,NAIR,3
1960,Femenino,ROSA DEL,3
1960,Femenino,ALONDRA,3
1960,Femenino,IVETTE,3
1960,Femenino,ARACELY,3
1960,Femenino,ROSARITO,3
1960,Femenino,FRANCISCA,3
1960,Femenino,ELBIA,3
1960,Femenino,NINA,3
1960,Femenino,GLORIA DEL,3
1960,Femenino,MARISSA,3
1960,Femenino,SILVYA,3
1960,Femenino,GRAZIELLA,3
1960,Femenino,JANNET,3
1960,Femenino,STELA,3
1960,Femenino,ROSEMARIE,3
1960,Femenino,LINDA,3
1960,Femenino,ELEONORA,3
1960,Femenino,JOSEFINA,3
1960,Femenino,MARA,3
1960,Femenino,GALDYS,3
1960,Femenino,SARITA,3
1960,Femenino,CARMELA,3
1960,Femenino,GISELLA,3
1960,Femenino,DAISY,3
1960,Femenino,ELIZABET,3
1960,Femenino,MARICARMEN,3
1960,Femenino,JORGE,3
1960,Femenino,ELISABETH,3
1960,Femenino,NOELIA,3
1960,Femenino,NELSA,3
1960,Femenino,EDELMA,3
1960,Femenino,MAXIMA,3
1960,Femenino,KARIN,3
1960,Femenino,MIREL,3
1960,Femenino,MADELON,3
1960,Femenino,MILAGROS,3
1960,Femenino,FLOR,3
1960,Femenino,GINA,3
1960,Femenino,GRETEL,3
1960,Femenino,CONSUELO,3
1960,Femenino,JOSE,3
1960,Femenino,KARINA,3
1960,Femenino,MANUELA,3
1960,Femenino,WILMA,3
1960,Femenino,PAULINA,3
1960,Femenino,ANGELITA,3
1960,Femenino,LUIS,3
1960,Femenino,NERIS,3
1960,Femenino,MARISOL,3
1960,Femenino,FATIMA,3
1960,Femenino,YACQUELINE,3
1960,Femenino,KAREN,3
1960,Femenino,NURIMAR,3
1960,Femenino,MAGDA,3
1960,Femenino,SIRLEY,3
1960,Femenino,CORINA,3
1960,Femenino,CYNTHIA,3
1960,Femenino,ADELITA,3
1960,Femenino,ERIKA,3
1960,Femenino,AMPARO,3
1960,Femenino,YANINA,2
1960,Femenino,NILZA,2
1960,Femenino,MARYLIN,2
1960,Femenino,ELMA,2
1960,Femenino,JULY,2
1960,Femenino,ANGELES,2
1960,Femenino,EVER,2
1960,Femenino,DORILA,2
1960,Femenino,CONCEPCION,2
1960,Femenino,SERRANA,2
1960,Femenino,WILMAR,2
1960,Femenino,JOSELINA,2
1960,Femenino,GRISSELLE,2
1960,Femenino,DINORA,2
1960,Femenino,MARITA,2
1960,Femenino,ALMARY,2
1960,Femenino,ORIETA,2
1960,Femenino,LEOA,2
1960,Femenino,JEANNETTE,2
1960,Femenino,MICHELE,2
1960,Femenino,ELDA,2
1960,Femenino,BIBIANA,2
1960,Femenino,TAMARA,2
1960,Femenino,CLOTILDE,2
1960,Femenino,ROSMARY,2
1960,Femenino,DAGMAR,2
1960,Femenino,NELBA,2
1960,Femenino,VELIA,2
1960,Femenino,DAICY,2
1960,Femenino,LIROPEYA,2
1960,Femenino,ESTRELLA DEL,2
1960,Femenino,LIRIA,2
1960,Femenino,EDDIE,2
1960,Femenino,AMERICA,2
1960,Femenino,BEISI,2
1960,Femenino,CELESTE,2
1960,Femenino,ASTRID,2
1960,Femenino,MARISEL,2
1960,Femenino,LIZET,2
1960,Femenino,ELINA,2
1960,Femenino,ROSE,2
1960,Femenino,CELICA,2
1960,Femenino,ALCIRA,2
1960,Femenino,MARIA DEL CARMEN,2
1960,Femenino,SELMA,2
1960,Femenino,ELCIRA,2
1960,Femenino,VITA,2
1960,Femenino,LADY,2
1960,Femenino,CAREN,2
1960,Femenino,MIREN,2
1960,Femenino,PIERINA,2
1960,Femenino,DAYSA,2
1960,Femenino,GISEL,2
1960,Femenino,NELIA,2
1960,Femenino,SILVINA,2
1960,Femenino,PILAR,2
1960,Femenino,LILYAN,2
1960,Femenino,NELDA,2
1960,Femenino,DEIDAMIA,2
1960,Femenino,ERLINDA,2
1960,Femenino,IRIS DE,2
1960,Femenino,SOCORRITO,2
1960,Femenino,ILEANA,2
1960,Femenino,CRISTINA DE,2
1960,Femenino,SYLVANA,2
1960,Femenino,GRACIANA,2
1960,Femenino,FLAVIA,2
1960,Femenino,LIZABETH,2
1960,Femenino,RUBI,2
1960,Femenino,MILDRED,2
1960,Femenino,JOSELYN,2
1960,Femenino,MARISA DEL,2
1960,Femenino,DIAMELA,2
1960,Femenino,LEONORA,2
1960,Femenino,LIS,2
1960,Femenino,VICTORIA DE LOS,2
1960,Femenino,CELIKA,2
1960,Femenino,MONIQUE,2
1960,Femenino,DOMINIQUE,2
1960,Femenino,KELLY,2
1960,Femenino,SUSSY,2
1960,Femenino,YANEL,2
1960,Femenino,ISABELITA,2
1960,Femenino,CELMIRA,2
1960,Femenino,OTILIA,2
1960,Femenino,YENY,2
1960,Femenino,ISOLINA,2
1960,Femenino,ALIDA,2
1960,Femenino,MARISTELA,2
1960,Femenino,CELINA,2
1960,Femenino,ENRIQUETA,2
1960,Femenino,ALICIA DEL,2
1960,Femenino,IDA,2
1960,Femenino,EMMA,2
1960,Femenino,ALDO,2
1960,Femenino,LUCIANA,2
1960,Femenino,PETRONA,2
1960,Femenino,LIZETTE,2
1960,Femenino,GLADIS,2
1960,Femenino,ROSSANNA,2
1960,Femenino,DEBORA,2
1960,Femenino,IRENITA,2
1960,Femenino,JULIO,2
1960,Femenino,ESTRELLITA DEL,2
1960,Femenino,BERTHA,2
1960,Femenino,GESSY,2
1960,Femenino,TATIANA,2
1960,Femenino,SUSAN,2
1960,Femenino,MARISELA,2
1960,Femenino,AGUEDA,2
1960,Femenino,NATALIA,2
1960,Femenino,MAIRA DEL,2
1960,Femenino,DILMA,2
1960,Femenino,SULLY,2
1960,Femenino,SILVA,2
1960,Femenino,LIBIA,2
1960,Femenino,YANNET,2
1960,Femenino,YOLY,2
1960,Femenino,ALIA,2
1960,Femenino,HELEN,2
1960,Femenino,ROSALBA,2
1960,Femenino,FILOMENA,2
1960,Femenino,NURY,2
1960,Femenino,IVANA,2
1960,Femenino,NURIA,2
1960,Femenino,MARI,2
1960,Femenino,VICENTA,2
1960,Femenino,MAYRA,2
1960,Femenino,LIVIA,2
1960,Femenino,OBDULIA,2
1960,Femenino,GUILLERMINA,2
1960,Femenino,SERGIO,2
1960,Femenino,RUBEN,2
1960,Femenino,EDDY,2
1960,Femenino,ANAIR,2
1960,Femenino,IRACEMA,2
1960,Femenino,NERI,2
1960,Femenino,CANDIDA,2
1960,Femenino,IDELMA,2
1960,Femenino,ESTELLA,2
1960,Femenino,MABEL DE,2
1960,Femenino,ZORAIDA,2
1960,Femenino,ENILDA,2
1960,Femenino,PAOLA,2
1960,Femenino,JANETTE,2
1960,Femenino,ROSSINA,2
1960,Femenino,MARITZA,2
1960,Femenino,LOURDES DEL,2
1960,Femenino,MARCY,1
1960,Femenino,CAMILA,1
1960,Femenino,MAITE,1
1960,Femenino,MARCIA,1
1960,Femenino,YERUTI,1
1960,Femenino,HERMIDA,1
1960,Femenino,NAYA DE,1
1960,Femenino,CATALINA DEL,1
1960,Femenino,ELISA DEL,1
1960,Femenino,MYRIAM DEL,1
1960,Femenino,RUFINA,1
1960,Femenino,NURIS,1
1960,Femenino,LORENA,1
1960,Femenino,MOYNA,1
1960,Femenino,ELINE,1
1960,Femenino,GLIDYS,1
1960,Femenino,GIULIA,1
1960,Femenino,ERMYS,1
1960,Femenino,NESI,1
1960,Femenino,ANAMARIA,1
1960,Femenino,GISNE,1
